PRIMARY_KEY,STATE,YEAR,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G
1997_OKLAHOMA,OKLAHOMA,1997,2494.0,54203.0,46397.0,48030.0,37568.0,385735.0,177929.0,566158.0
1997_OREGON,OREGON,1997,781.0,38976.0,41710.0,42466.0,34419.0,339531.0,159559.0,499871.0
1997_PENNSYLVANIA,PENNSYLVANIA,1997,2979.0,129198.0,138585.0,135882.0,117432.0,1118311.0,535069.0,1656359.0
1997_RHODE_ISLAND,RHODE_ISLAND,1997,629.0,11397.0,12083.0,11272.0,8633.0,96551.0,41373.0,138553.0
1997_SOUTH_CAROLINA,SOUTH_CAROLINA,1997,8699.0,46748.0,51992.0,50775.0,36576.0,417234.0,186592.0,612525.0
1997_SOUTH_DAKOTA,SOUTH_DAKOTA,1997,924.0,10465.0,10375.0,11370.0,9939.0,86013.0,44300.0,131237.0
1997_TENNESSEE,TENNESSEE,1997,11784.0,74912.0,67196.0,64518.0,48881.0,551780.0,239659.0,803223.0
1997_TEXAS,TEXAS,1997,135616.0,289683.0,296894.0,292648.0,206928.0,2407162.0,1059416.0,3602194.0
1997_UTAH,UTAH,1997,3806.0,35310.0,35306.0,36365.0,35900.0,283693.0,149227.0,436726.0
1997_VERMONT,VERMONT,1997,1222.0,7281.0,8029.0,8375.0,6831.0,65190.0,30836.0,97248.0
1997_VIRGINIA,VIRGINIA,1997,4036.0,85729.0,83447.0,82753.0,66430.0,686834.0,303531.0,994401.0
1997_WASHINGTON,WASHINGTON,1997,6671.0,72922.0,75322.0,76664.0,64731.0,614898.0,296744.0,918313.0
1997_WEST_VIRGINIA,WEST_VIRGINIA,1997,4838.0,22282.0,21405.0,23002.0,21765.0,179434.0,94012.0,278284.0
1997_WISCONSIN,WISCONSIN,1997,19627.0,60932.0,63661.0,66601.0,63188.0,523149.0,278072.0,820848.0
1997_WYOMING,WYOMING,1997,,6496.0,7061.0,8232.0,7077.0,58894.0,31388.0,
1997_DOD_-_FOREIGN,DOD_-_FOREIGN,1997,1619.0,7843.0,6975.0,5140.0,2728.0,53968.0,14824.0,70411.0
1997_AMERICAN_SAMOA,AMERICAN_SAMOA,1997,1515.0,1205.0,1152.0,1009.0,704.0,9044.0,3414.0,13973.0
1997_GUAM,GUAM,1997,463.0,2765.0,2697.0,2173.0,1309.0,20748.0,8468.0,29679.0
1997_COMMONWEALTH_OF_MARIANAS,COMMONWEALTH_OF_MARIANAS,1997,588.0,566.0,799.0,585.0,500.0,6030.0,2062.0,8680.0
1997_PUERTO_RICO,PUERTO_RICO,1997,358.0,43961.0,50314.0,46044.0,32432.0,399561.0,159395.0,559314.0
1997_VIRGIN_ISLANDS,VIRGIN_ISLANDS,1997,,1518.0,1655.0,1577.0,1193.0,13736.0,5849.0,
1995_ALABAMA,ALABAMA,1995,9324.0,59739.0,56486.0,59914.0,40981.0,470246.0,206840.0,686410.0
1995_ALASKA,ALASKA,1995,2419.0,10567.0,10222.0,9573.0,7111.0,80448.0,34184.0,117051.0
1995_ARIZONA,ARIZONA,1995,4027.0,61420.0,60202.0,56407.0,39197.0,479074.0,194744.0,677845.0
1995_ARKANSAS,ARKANSAS,1995,1525.0,36731.0,33955.0,36696.0,27083.0,281900.0,129863.0,413288.0
1995_CALIFORNIA,CALIFORNIA,1995,69182.0,472334.0,428553.0,399039.0,287428.0,3430751.0,1464841.0,4964774.0
1995_COLORADO,COLORADO,1995,10472.0,50316.0,52783.0,51180.0,35480.0,417330.0,176831.0,604633.0
1995_CONNECTICUT,CONNECTICUT,1995,8093.0,44148.0,41365.0,37320.0,28282.0,328065.0,133657.0,469815.0
1995_DELAWARE,DELAWARE,1995,670.0,7775.0,8527.0,8566.0,6211.0,68583.0,31433.0,100686.0
1995_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1995,5387.0,7736.0,5852.0,4749.0,2972.0,46492.0,16727.0,68606.0
1995_FLORIDA,FLORIDA,1995,51123.0,176767.0,173169.0,163521.0,99519.0,1385620.0,562712.0,1999455.0
1995_GEORGIA,GEORGIA,1995,22621.0,111462.0,103072.0,100091.0,63736.0,831624.0,345419.0,1199664.0
1995_HAWAII,HAWAII,1995,609.0,16562.0,14867.0,13793.0,10478.0,118453.0,51471.0,170533.0
1995_IDAHO,IDAHO,1995,1665.0,17750.0,17640.0,20129.0,16093.0,150141.0,73541.0,225347.0
1995_ILLINOIS,ILLINOIS,1995,45947.0,151485.0,142660.0,132678.0,107244.0,1136499.0,518032.0,1700478.0
1995_INDIANA,INDIANA,1995,4901.0,73833.0,72356.0,78278.0,62659.0,602576.0,290229.0,897706.0
1995_IOWA,IOWA,1995,5957.0,37629.0,36431.0,38715.0,34565.0,294320.0,152491.0,452768.0
1995_KANSAS,KANSAS,1995,3209.0,33925.0,36004.0,36782.0,28491.0,288908.0,133329.0,425446.0
1995_KENTUCKY,KENTUCKY,1995,20290.0,45038.0,46834.0,50091.0,38797.0,395336.0,188412.0,604038.0
1995_LOUISIANA,LOUISIANA,1995,19440.0,61323.0,61315.0,57918.0,40663.0,486670.0,211965.0,718075.0
1995_MAINE,MAINE,1995,821.0,16826.0,17419.0,16771.0,12670.0,136894.0,57086.0,194801.0
1995_MARYLAND,MARYLAND,1995,19092.0,63232.0,62207.0,58835.0,42974.0,501045.0,209073.0,729210.0
1995_MASSACHUSETTS,MASSACHUSETTS,1995,14792.0,79163.0,71800.0,65724.0,51911.0,574020.0,240419.0,829231.0
1995_MICHIGAN,MICHIGAN,1995,8870.0,141238.0,122266.0,118996.0,87840.0,990143.0,429799.0,1428812.0
1995_MINNESOTA,MINNESOTA,1995,8340.0,63896.0,64545.0,65649.0,57793.0,513844.0,249086.0,771270.0
1995_MISSISSIPPI,MISSISSIPPI,1995,1083.0,39632.0,38004.0,39809.0,25741.0,314934.0,133121.0,449138.0
1995_MISSOURI,MISSOURI,1995,16225.0,68513.0,68159.0,66493.0,52939.0,544423.0,251696.0,812344.0
1995_MONTANA,MONTANA,1995,519.0,12214.0,12899.0,13342.0,10897.0,103334.0,49022.0,152875.0
1995_NEBRASKA,NEBRASKA,1995,3853.0,22282.0,21886.0,23016.0,19275.0,176887.0,86722.0,267462.0
1995_NEVADA,NEVADA,1995,1631.0,22074.0,21784.0,19970.0,14143.0,171493.0,69130.0,242254.0
1995_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1995,1357.0,8859.0,16275.0,15487.0,10996.0,130985.0,52400.0,184742.0
1995_NEW_JERSEY,NEW_JERSEY,1995,9301.0,93978.0,88686.0,81997.0,65647.0,715896.0,296831.0,1022028.0
1995_NEW_MEXICO,NEW_MEXICO,1995,3426.0,24329.0,24200.0,25893.0,17078.0,201484.0,91418.0,296328.0
1995_NEW_YORK,NEW_YORK,1995,32087.0,216112.0,203089.0,194347.0,142841.0,1653846.0,761509.0,2447442.0
1995_NORTH_CAROLINA,NORTH_CAROLINA,1995,9013.0,100525.0,90795.0,88056.0,59653.0,738694.0,311770.0,1059477.0
1995_NORTH_DAKOTA,NORTH_DAKOTA,1995,551.0,8573.0,9017.0,9859.0,8513.0,73209.0,36767.0,110527.0
1995_OHIO,OHIO,1995,18997.0,141589.0,138942.0,142469.0,114879.0,1128171.0,538702.0,1685870.0
1995_OKLAHOMA,OKLAHOMA,1995,5470.0,48635.0,47407.0,49012.0,35733.0,390160.0,170011.0,565641.0
1995_OREGON,OREGON,1995,855.0,39875.0,41721.0,42141.0,33202.0,333673.0,151386.0,485914.0
1995_PENNSYLVANIA,PENNSYLVANIA,1995,3502.0,134584.0,137850.0,136069.0,111050.0,1103156.0,518048.0,1624706.0
1995_RHODE_ISLAND,RHODE_ISLAND,1995,531.0,10947.0,11596.0,11032.0,8263.0,95432.0,39828.0,135791.0
1995_SOUTH_CAROLINA,SOUTH_CAROLINA,1995,8067.0,39964.0,50860.0,51308.0,34800.0,415274.0,182281.0,605622.0
1995_SOUTH_DAKOTA,SOUTH_DAKOTA,1995,1475.0,10609.0,10937.0,11654.0,9116.0,88291.0,42770.0,132536.0
1995_TENNESSEE,TENNESSEE,1995,11168.0,73962.0,67705.0,66513.0,49319.0,549220.0,243169.0,803557.0
1995_TEXAS,TEXAS,1995,133754.0,281708.0,292191.0,284875.0,186229.0,2341811.0,990894.0,3466459.0
1995_UTAH,UTAH,1995,3455.0,34645.0,34598.0,38090.0,32006.0,283810.0,144919.0,432184.0
1995_VERMONT,VERMONT,1995,1111.0,7953.0,8287.0,8006.0,6507.0,66163.0,29006.0,96280.0
1995_VIRGINIA,VIRGINIA,1995,3111.0,87618.0,82797.0,81254.0,62204.0,667931.0,291792.0,962834.0
1995_WASHINGTON,WASHINGTON,1995,5984.0,73581.0,75186.0,75052.0,59612.0,600444.0,276563.0,882991.0
1995_WEST_VIRGINIA,WEST_VIRGINIA,1995,3499.0,22577.0,22178.0,25089.0,21844.0,183567.0,94926.0,281992.0
1995_WISCONSIN,WISCONSIN,1995,18045.0,62859.0,65427.0,65788.0,57791.0,522060.0,267211.0,807316.0
1995_WYOMING,WYOMING,1995,,7135.0,7577.0,8302.0,6679.0,61796.0,30928.0,
1995_AMERICAN_SAMOA,AMERICAN_SAMOA,1995,1458.0,1162.0,1089.0,951.0,756.0,8587.0,3304.0,13349.0
1995_GUAM,GUAM,1995,962.0,2961.0,2722.0,2368.0,1433.0,20954.0,8083.0,29999.0
1995_NORTHERN_MARIANAS,NORTHERN_MARIANAS,1995,560.0,598.0,683.0,596.0,467.0,5667.0,1984.0,8211.0
1995_PUERTO_RICO,PUERTO_RICO,1995,255.0,44566.0,49762.0,48934.0,32535.0,402767.0,161331.0,564353.0
1995_VIRGIN_ISLANDS,VIRGIN_ISLANDS,1995,,1638.0,1655.0,1607.0,1102.0,13854.0,5756.0,
1998_ALABAMA,ALABAMA,1998,10341.0,58055.0,58610.0,57105.0,43957.0,473954.0,205630.0,689925.0
1998_ALASKA,ALASKA,1998,2017.0,9838.0,10555.0,10497.0,8403.0,85124.0,38394.0,125535.0
1998_ARIZONA,ARIZONA,1998,5209.0,65312.0,67764.0,63943.0,45813.0,543670.0,224867.0,773746.0
1998_ARKANSAS,ARKANSAS,1998,1390.0,34120.0,35034.0,35936.0,29123.0,282517.0,132507.0,416414.0
1998_CALIFORNIA,CALIFORNIA,1998,81926.0,459262.0,462241.0,424768.0,334852.0,3666271.0,1627284.0,5375481.0
1998_COLORADO,COLORADO,1998,13068.0,50859.0,54382.0,53556.0,40076.0,436825.0,197136.0,647029.0
1998_CONNECTICUT,CONNECTICUT,1998,10056.0,42500.0,44520.0,40254.0,30437.0,346825.0,145317.0,502198.0
1998_DELAWARE,DELAWARE,1998,602.0,8025.0,8538.0,8964.0,6770.0,71328.0,33307.0,105237.0
1998_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1998,4831.0,6446.0,5607.0,4083.0,2572.0,42997.0,13932.0,61760.0
1998_FLORIDA,FLORIDA,1998,53969.0,174470.0,186203.0,179066.0,112724.0,1475585.0,633609.0,2163163.0
1998_GEORGIA,GEORGIA,1998,30779.0,112287.0,112226.0,104863.0,71127.0,886320.0,371905.0,1289004.0
1998_HAWAII,HAWAII,1998,674.0,15019.0,15215.0,13339.0,10384.0,118938.0,53338.0,172950.0
1998_IDAHO,IDAHO,1998,2123.0,17318.0,18510.0,19073.0,17255.0,149163.0,76118.0,227404.0
1998_ILLINOIS,ILLINOIS,1998,59389.0,150953.0,152841.0,148529.0,127506.0,1238890.0,558505.0,1856784.0
1998_INDIANA,INDIANA,1998,5557.0,71996.0,77667.0,74775.0,64293.0,617071.0,289486.0,912114.0
1998_IOWA,IOWA,1998,4975.0,35772.0,35776.0,38374.0,37166.0,290279.0,155834.0,451088.0
1998_KANSAS,KANSAS,1998,2595.0,31279.0,35197.0,37189.0,31955.0,286624.0,142094.0,431313.0
1998_KENTUCKY,KENTUCKY,1998,16864.0,46900.0,48707.0,49580.0,39369.0,393530.0,188371.0,598765.0
1998_LOUISIANA,LOUISIANA,1998,16486.0,58922.0,57476.0,56683.0,41479.0,470707.0,205393.0,692586.0
1998_MAINE,MAINE,1998,1078.0,14745.0,16587.0,17438.0,12996.0,133567.0,58917.0,193562.0
1998_MARYLAND,MARYLAND,1998,20013.0,57813.0,67230.0,62174.0,49321.0,525146.0,231534.0,776693.0
1998_MASSACHUSETTS,MASSACHUSETTS,1998,18884.0,71390.0,77943.0,72101.0,55369.0,609793.0,257693.0,886370.0
1998_MICHIGAN,MICHIGAN,1998,23782.0,131021.0,127655.0,123565.0,94361.0,1024045.0,448867.0,1496694.0
1998_MINNESOTA,MINNESOTA,1998,9116.0,61023.0,64101.0,67899.0,63014.0,516580.0,269736.0,795432.0
1998_MISSISSIPPI,MISSISSIPPI,1998,1548.0,39509.0,38471.0,37322.0,26452.0,315087.0,130815.0,447450.0
1998_MISSOURI,MISSOURI,1998,16584.0,67374.0,69262.0,69965.0,56165.0,559654.0,259990.0,836228.0
1998_MONTANA,MONTANA,1998,515.0,10848.0,11808.0,12994.0,11611.0,97909.0,50348.0,148772.0
1998_NEBRASKA,NEBRASKA,1998,4595.0,21145.0,21378.0,22725.0,21517.0,174014.0,91386.0,269995.0
1998_NEVADA,NEVADA,1998,2140.0,23986.0,25629.0,23168.0,16824.0,202470.0,81767.0,286377.0
1998_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1998,1586.0,8831.0,16959.0,16848.0,12148.0,135657.0,57924.0,195167.0
1998_NEW_JERSEY,NEW_JERSEY,1998,10560.0,90689.0,97881.0,86032.0,68618.0,759641.0,307945.0,1078146.0
1998_NEW_MEXICO,NEW_MEXICO,1998,2932.0,23759.0,25701.0,25716.0,18724.0,205794.0,96268.0,304994.0
1998_NEW_YORK,NEW_YORK,1998,38196.0,202894.0,214629.0,200097.0,148315.0,1705145.0,774469.0,2517810.0
1998_NORTH_CAROLINA,NORTH_CAROLINA,1998,7610.0,102603.0,102456.0,95522.0,63476.0,810543.0,333983.0,1152136.0
1998_NORTH_DAKOTA,NORTH_DAKOTA,1998,671.0,7920.0,8416.0,9321.0,9082.0,68335.0,38001.0,107007.0
1998_OHIO,OHIO,1998,22373.0,134981.0,140467.0,141749.0,120670.0,1134596.0,541138.0,1698107.0
1998_OKLAHOMA,OKLAHOMA,1998,16787.0,44664.0,46750.0,47933.0,38769.0,384199.0,179642.0,580628.0
1998_OREGON,OREGON,1998,547.0,37530.0,42784.0,42825.0,35079.0,339682.0,162272.0,502501.0
1998_PENNSYLVANIA,PENNSYLVANIA,1998,2712.0,126155.0,139387.0,138766.0,118850.0,1122283.0,535400.0,1660395.0
1998_RHODE_ISLAND,RHODE_ISLAND,1998,811.0,10907.0,12323.0,11372.0,8727.0,97364.0,42113.0,140288.0
1998_SOUTH_CAROLINA,SOUTH_CAROLINA,1998,9188.0,47160.0,53929.0,51700.0,36637.0,421510.0,186742.0,617440.0
1998_SOUTH_DAKOTA,SOUTH_DAKOTA,1998,654.0,9495.0,9931.0,10841.0,9521.0,80586.0,41546.0,122786.0
1998_TENNESSEE,TENNESSEE,1998,12518.0,71870.0,71249.0,66468.0,49440.0,565251.0,240872.0,818641.0
1998_TEXAS,TEXAS,1998,136945.0,290432.0,301475.0,299760.0,212503.0,2440832.0,1077158.0,3654935.0
1998_UTAH,UTAH,1998,4115.0,34529.0,35008.0,35559.0,35706.0,283603.0,147857.0,435575.0
1998_VERMONT,VERMONT,1998,2377.0,6976.0,8165.0,8200.0,6823.0,63904.0,31522.0,97803.0
1998_VIRGINIA,VIRGINIA,1998,5161.0,84154.0,87278.0,85348.0,67787.0,694419.0,308627.0,1008207.0
1998_WASHINGTON,WASHINGTON,1998,5901.0,71323.0,77372.0,77340.0,65782.0,618726.0,302103.0,926730.0
1998_WEST_VIRGINIA,WEST_VIRGINIA,1998,5822.0,21821.0,21732.0,22623.0,21344.0,177870.0,91413.0,275105.0
1998_WISCONSIN,WISCONSIN,1998,20131.0,59611.0,64255.0,68481.0,63760.0,520961.0,278839.0,819931.0
1998_WYOMING,WYOMING,1998,0.0,6383.0,6873.0,7942.0,7057.0,57540.0,31292.0,88832.0
1998_BI,BI,1998,,4843.0,4332.0,3759.0,2045.0,33535.0,11747.0,
1998_DD,DD,1998,975.0,7584.0,7229.0,5171.0,2821.0,54650.0,14961.0,70586.0
1998_AS,AS,1998,1452.0,1208.0,1170.0,1004.0,741.0,9146.0,3521.0,14119.0
1998_GU,GU,1998,551.0,2181.0,2683.0,2270.0,1428.0,21126.0,8364.0,30041.0
1998_MP,MP,1998,526.0,624.0,791.0,650.0,352.0,6270.0,2078.0,8874.0
1998_PR,PR,1998,1037.0,44106.0,51337.0,46399.0,32289.0,396355.0,157385.0,554777.0
1998_VI,VI,1998,,1426.0,1651.0,1520.0,999.0,13675.0,5703.0,
2003_ALABAMA,ALABAMA,2003,1852.0,56541.0,57323.0,59663.0,42005.0,466920.0,205907.0,674679.0
2003_ALASKA,ALASKA,2003,1883.0,9475.0,10115.0,11140.0,8651.0,82337.0,40238.0,124458.0
2003_ARIZONA,ARIZONA,2003,9376.0,76365.0,76207.0,76376.0,68815.0,613442.0,307272.0,930090.0
2003_ARKANSAS,ARKANSAS,2003,2573.0,36391.0,34070.0,37004.0,28840.0,281834.0,132712.0,417119.0
2003_CALIFORNIA,CALIFORNIA,2003,114939.0,456941.0,493415.0,500143.0,395194.0,3929869.0,1854518.0,5899326.0
2003_COLORADO,COLORADO,2003,19993.0,55913.0,56437.0,58897.0,48924.0,460419.0,221368.0,701780.0
2003_CONNECTICUT,CONNECTICUT,2003,11823.0,42310.0,43494.0,45854.0,37229.0,353661.0,169409.0,534893.0
2003_DELAWARE,DELAWARE,2003,642.0,7904.0,9097.0,10222.0,7292.0,74352.0,34770.0,109764.0
2003_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2003,5168.0,5659.0,5920.0,5158.0,2971.0,45706.0,16828.0,67702.0
2003_FLORIDA,FLORIDA,2003,49588.0,191986.0,178109.0,205443.0,144764.0,1590802.0,755252.0,2395642.0
2003_GEORGIA,GEORGIA,2003,36486.0,118849.0,117201.0,120694.0,81381.0,947846.0,419430.0,1403762.0
2003_HAWAII,HAWAII,2003,1175.0,13779.0,14538.0,14543.0,10627.0,115060.0,53519.0,169754.0
2003_IDAHO,IDAHO,2003,2672.0,18590.0,18710.0,20091.0,17462.0,154162.0,76696.0,233530.0
2003_ILLINOIS,ILLINOIS,2003,67148.0,146803.0,160246.0,160271.0,136974.0,1276380.0,606669.0,1950197.0
2003_INDIANA,INDIANA,2003,5561.0,72315.0,77484.0,81494.0,63632.0,638041.0,293532.0,937134.0
2003_IOWA,IOWA,2003,6907.0,35295.0,34290.0,38428.0,36834.0,282829.0,152565.0,442301.0
2003_KANSAS,KANSAS,2003,2446.0,33677.0,33799.0,36602.0,33819.0,275938.0,143559.0,421943.0
2003_KENTUCKY,KENTUCKY,2003,32034.0,48182.0,47890.0,50186.0,38834.0,394228.0,183599.0,609861.0
2003_LOUISIANA,LOUISIANA,2003,23187.0,56629.0,59928.0,60013.0,41270.0,456574.0,191319.0,671080.0
2003_MAINE,MAINE,2003,1797.0,14021.0,14841.0,17321.0,14538.0,123589.0,62659.0,188045.0
2003_MARYLAND,MARYLAND,2003,21391.0,55485.0,65119.0,68967.0,55897.0,526636.0,260526.0,808553.0
2003_MASSACHUSETTS,MASSACHUSETTS,2003,22533.0,69704.0,73478.0,78635.0,62389.0,599893.0,288329.0,910755.0
2003_MICHIGAN,MICHIGAN,2003,21724.0,130527.0,127659.0,139797.0,108688.0,1045762.0,514701.0,1582187.0
2003_MINNESOTA,MINNESOTA,2003,10876.0,59330.0,60045.0,67909.0,72608.0,493843.0,278805.0,783524.0
2003_MISSISSIPPI,MISSISSIPPI,2003,2208.0,38340.0,38752.0,38231.0,25918.0,312062.0,127333.0,441603.0
2003_MISSOURI,MISSOURI,2003,11215.0,66509.0,66927.0,72806.0,61626.0,553887.0,273466.0,838568.0
2003_MONTANA,MONTANA,2003,664.0,10147.0,10779.0,12409.0,11258.0,89103.0,48092.0,137859.0
2003_NEBRASKA,NEBRASKA,2003,5920.0,20719.0,20480.0,22792.0,21872.0,168778.0,90125.0,264823.0
2003_NEVADA,NEVADA,2003,2778.0,28596.0,30653.0,31392.0,18700.0,248787.0,104650.0,356215.0
2003_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2003,2221.0,9989.0,15810.0,17703.0,14445.0,129331.0,65325.0,196877.0
2003_NEW_JERSEY,NEW_JERSEY,2003,22746.0,93201.0,99937.0,103603.0,84539.0,811469.0,382910.0,1217125.0
2003_NEW_MEXICO,NEW_MEXICO,2003,3976.0,23636.0,24382.0,25857.0,19505.0,198420.0,97034.0,299430.0
2003_NEW_YORK,NEW_YORK,2003,41456.0,188638.0,206912.0,219335.0,163362.0,1681670.0,820478.0,2543604.0
2003_NORTH_CAROLINA,NORTH_CAROLINA,2003,11686.0,109336.0,105411.0,108717.0,75918.0,852997.0,386190.0,1250873.0
2003_NORTH_DAKOTA,NORTH_DAKOTA,2003,752.0,6891.0,7219.0,8245.0,8313.0,60227.0,34363.0,95342.0
2003_OHIO,OHIO,2003,26151.0,134036.0,136776.0,147064.0,127993.0,1118015.0,567226.0,1711392.0
2003_OKLAHOMA,OKLAHOMA,2003,30203.0,46542.0,44829.0,47258.0,38601.0,370640.0,174652.0,575495.0
2003_OREGON,OREGON,2003,399.0,38785.0,40903.0,44711.0,40702.0,336860.0,172375.0,509634.0
2003_PENNSYLVANIA,PENNSYLVANIA,2003,2588.0,118647.0,135765.0,150652.0,131199.0,1111329.0,582624.0,1696541.0
2003_RHODE_ISLAND,RHODE_ISLAND,2003,1473.0,10702.0,12429.0,13018.0,9957.0,99034.0,48166.0,148673.0
2003_SOUTH_CAROLINA,SOUTH_CAROLINA,2003,20107.0,50985.0,52715.0,53384.0,38273.0,429651.0,198455.0,648213.0
2003_SOUTH_DAKOTA,SOUTH_DAKOTA,2003,2132.0,9201.0,9140.0,10082.0,9566.0,74682.0,39522.0,116336.0
2003_TENNESSEE,TENNESSEE,2003,16786.0,73202.0,70446.0,72505.0,54115.0,573095.0,261405.0,851286.0
2003_TEXAS,TEXAS,2003,194150.0,323502.0,321788.0,324381.0,243490.0,2614932.0,1199167.0,4008249.0
2003_UTAH,UTAH,2003,8598.0,39348.0,36064.0,36386.0,34629.0,293799.0,142140.0,444537.0
2003_VERMONT,VERMONT,2003,3027.0,6078.0,7049.0,8098.0,7614.0,57627.0,32091.0,92745.0
2003_VIRGINIA,VIRGINIA,2003,16524.0,86374.0,90729.0,95586.0,76477.0,733990.0,354832.0,1105346.0
2003_WASHINGTON,WASHINGTON,2003,11352.0,70663.0,75108.0,82274.0,74338.0,617233.0,322101.0,950686.0
2003_WEST_VIRGINIA,WEST_VIRGINIA,2003,7911.0,20946.0,20753.0,22255.0,18554.0,169974.0,82375.0,260260.0
2003_WISCONSIN,WISCONSIN,2003,26668.0,59372.0,61744.0,68663.0,69389.0,503772.0,290219.0,820659.0
2003_WYOMING,WYOMING,2003,2184.0,6224.0,6174.0,7173.0,6500.0,51351.0,27703.0,81238.0
2003_DOD_OVERSEAS,DOD_OVERSEAS,2003,2018.0,6516.0,6126.0,5030.0,2766.0,47692.0,14827.0,64537.0
2003_DOD_DOMESTIC,DOD_DOMESTIC,2003,3164.0,3623.0,2816.0,1496.0,584.0,20713.0,3103.0,26980.0
2003_BUREAU_OF_INDIAN_AFFAIRS,BUREAU_OF_INDIAN_AFFAIRS,2003,,4266.0,3614.0,3707.0,2306.0,29405.0,12157.0,
2003_AMERICAN_SAMOA,AMERICAN_SAMOA,2003,1420.0,1028.0,1215.0,1107.0,895.0,9324.0,4057.0,14801.0
2003_GUAM,GUAM,2003,430.0,2343.0,2193.0,2480.0,1397.0,19778.0,9021.0,29229.0
2003_NORTHERN_MARIANAS,NORTHERN_MARIANAS,2003,585.0,672.0,841.0,776.0,596.0,6857.0,3052.0,10494.0
2003_PUERTO_RICO,PUERTO_RICO,2003,232.0,40441.0,46101.0,45866.0,32824.0,364907.0,160077.0,525216.0
2003_VIRGIN_ISLANDS,VIRGIN_ISLANDS,2003,,1002.0,1482.0,1388.0,944.0,11388.0,4978.0,
2013_ALABAMA,ALABAMA,2013,9415.0,59757.0,55719.0,58799.0,48965.0,458327.0,218705.0,686447.0
2013_ALASKA,ALASKA,2013,3247.0,10632.0,9722.0,9677.0,9500.0,78835.0,38230.0,120312.0
2013_ARIZONA,ARIZONA,2013,8791.0,86258.0,84282.0,83849.0,84291.0,679992.0,327144.0,1015927.0
2013_ARKANSAS,ARKANSAS,2013,14984.0,39900.0,36321.0,36660.0,31646.0,294621.0,140185.0,449790.0
2013_CALIFORNIA,CALIFORNIA,2013,75951.0,506831.0,470515.0,472381.0,498403.0,3771067.0,1952314.0,5799332.0
2013_COLORADO,COLORADO,2013,31741.0,67225.0,66140.0,63820.0,62836.0,528653.0,249380.0,809774.0
2013_CONNECTICUT,CONNECTICUT,2013,16922.0,38274.0,39810.0,41460.0,40775.0,321966.0,169038.0,507926.0
2013_DELAWARE,DELAWARE,2013,1413.0,10488.0,10069.0,9993.0,8536.0,81303.0,38483.0,121199.0
2013_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2013,11867.0,7174.0,4826.0,4425.0,3326.0,41239.0,17717.0,70823.0
2013_FLORIDA,FLORIDA,2013,56470.0,209318.0,198411.0,206698.0,183422.0,1647922.0,807034.0,2511426.0
2013_GEORGIA,GEORGIA,2013,45427.0,136658.0,129329.0,131295.0,103094.0,1051792.0,490032.0,1587251.0
2013_HAWAII,HAWAII,2013,1577.0,17561.0,14810.0,13228.0,10925.0,116670.0,50806.0,169053.0
2013_IDAHO,IDAHO,2013,4081.0,23396.0,22803.0,21991.0,21063.0,181856.0,87143.0,273080.0
2013_ILLINOIS,ILLINOIS,2013,80953.0,145117.0,152779.0,154578.0,144566.0,1219389.0,621531.0,1921873.0
2013_INDIANA,INDIANA,2013,14586.0,80611.0,77584.0,80754.0,75871.0,634763.0,316350.0,965699.0
2013_IOWA,IOWA,2013,28075.0,41240.0,35617.0,36238.0,36258.0,288638.0,145011.0,461724.0
2013_KANSAS,KANSAS,2013,18746.0,38534.0,36435.0,36457.0,32989.0,294099.0,138847.0,451692.0
2013_KENTUCKY,KENTUCKY,2013,27142.0,52267.0,49770.0,50203.0,43732.0,405262.0,192256.0,624660.0
2013_LOUISIANA,LOUISIANA,2013,29319.0,57377.0,56770.0,54842.0,41118.0,436614.0,188181.0,654114.0
2013_MAINE,MAINE,2013,5004.0,13451.0,13550.0,13975.0,13964.0,108616.0,56924.0,170544.0
2013_MARYLAND,MARYLAND,2013,29811.0,67548.0,64629.0,62322.0,59114.0,515221.0,253589.0,798621.0
2013_MASSACHUSETTS,MASSACHUSETTS,2013,28189.0,69853.0,70862.0,72116.0,67429.0,569089.0,287478.0,884756.0
2013_MICHIGAN,MICHIGAN,2013,40660.0,106166.0,113420.0,118440.0,116607.0,910594.0,487518.0,1438772.0
2013_MINNESOTA,MINNESOTA,2013,14556.0,65618.0,63979.0,62899.0,69090.0,509390.0,261409.0,785355.0
2013_MISSISSIPPI,MISSISSIPPI,2013,4329.0,41948.0,36959.0,37896.0,29412.0,304829.0,132568.0,441726.0
2013_MISSOURI,MISSOURI,2013,30339.0,70845.0,67908.0,68401.0,63718.0,547877.0,269227.0,847443.0
2013_MONTANA,MONTANA,2013,1440.0,12038.0,11028.0,10635.0,9912.0,88513.0,42138.0,132091.0
2013_NEBRASKA,NEBRASKA,2013,14457.0,24025.0,23097.0,22089.0,22968.0,180640.0,88555.0,283652.0
